STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,ADJUSTMENT,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,BASE_PER,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2001-Q3,,301.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2001-Q4,,311.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2002-Q1,,313.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2002-Q2,,288.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2002-Q3,,350.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2002-Q4,,308.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2003-Q1,,330,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2003-Q2,,336.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2003-Q3,,311.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2003-Q4,,313.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2004-Q1,,362.1,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2004-Q3,,328.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2004-Q4,,401.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2005-Q1,,338.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2005-Q2,,331.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2005-Q3,,373.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2005-Q4,,374.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2006-Q1,,389.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2006-Q2,,402.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2006-Q3,,439.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2006-Q4,,370.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2007-Q1,,400.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2007-Q2,,388.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2007-Q3,,408.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2007-Q4,,406.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2008-Q1,,384.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2008-Q2,,378,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2008-Q3,,353.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2008-Q4,,339.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2009-Q1,,292.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2009-Q2,,291.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2009-Q3,,281.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2009-Q4,,301.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2010-Q1,,416.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2010-Q2,,430.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2010-Q3,,413.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2010-Q4,,418.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2011-Q1,,426.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2011-Q2,,442.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2011-Q3,,419.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2011-Q4,,436.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2012-Q1,,532.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2012-Q2,,489.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2012-Q3,,553.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2012-Q4,,443.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2013-Q1,,347.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2013-Q2,,344.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2013-Q3,,338.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2013-Q4,,339.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2014-Q1,,375.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2014-Q2,,386.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2014-Q3,,406,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2014-Q4,,410.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2015-Q1,,445.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2015-Q2,,300.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2015-Q3,,384.1,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2015-Q4,,542.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2016-Q1,,491.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2016-Q2,,497,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2016-Q3,,518.1,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2016-Q4,,472,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2017-Q1,,497.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2017-Q2,,461.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2017-Q3,,438,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2017-Q4,,512.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2018-Q1,,545,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2018-Q2,,608.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2018-Q3,,572.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2018-Q4,,567.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2019-Q1,,583.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2019-Q2,,611.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2019-Q3,,561.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2019-Q4,,596.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2020-Q1,,507.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2020-Q2,,576.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2020-Q3,,579.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2020-Q4,,505.2,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2021-Q1,,683.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2021-Q2,,680.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2021-Q3,,620.1,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2021-Q4,,616.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2022-Q1,,665.5,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2022-Q2,,611.7,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2022-Q3,,639.9,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P53,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2022-Q4,,690.4,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P51G,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2000-Q1,,64698.6,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P51G,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2000-Q2,,65824.8,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P51G,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2000-Q3,,67270.3,,,,,,F,,1,,A,,6,,EUR,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_NATIO_CURR(1.1),,I,Q,,Y,,ITA,,S1,,S1,,P51G,,_Z,,_T,,_Z,,XDC,,V,,N,,T0102,,2000-Q4,,66795.3,,,,,,F,,1,,A,,6,,EUR,
